id,teamId,nameAndSubstatValue,statValue,rank,type,statFormat,substatFormat
179410,8668,"{'name': 'Idrissa Gana Gueye', 'substatValue': '33.3%'}",2.0,26,players,fraction,percent
23354,8668,"{'name': 'Ashley Young', 'substatValue': '100.0%'}",1.0,27,players,fraction,percent
846005,8650,"{'name': 'Dominik Szoboszlai', 'substatValue': '100.0%'}",1.0,28,players,fraction,percent
797908,8586,"{'name': 'Emerson Royal', 'substatValue': '100.0%'}",1.0,29,players,fraction,percent
1137705,8455,"{'name': 'Enzo Fernández', 'substatValue': '100.0%'}",1.0,30,players,fraction,percent
494417,9879,"{'name': 'Harry Wilson', 'substatValue': '100.0%'}",1.0,31,players,fraction,percent
1140003,8678,"{'name': 'Illia Zabarnyi', 'substatValue': '100.0%'}",1.0,32,players,fraction,percent
974618,10204,"{'name': 'Jan Paul van Hecke', 'substatValue': '100.0%'}",1.0,33,players,fraction,percent
295062,8657,"{'name': 'John Egan', 'substatValue': '100.0%'}",1.0,34,players,fraction,percent
974753,8456,"{'name': 'Julián Álvarez', 'substatValue': '100.0%'}",1.0,35,players,fraction,percent
749736,9825,"{'name': 'Kai Havertz', 'substatValue': '100.0%'}",1.0,36,players,fraction,percent
469804,9879,"{'name': 'Kenny Tete', 'substatValue': '100.0%'}",1.0,37,players,fraction,percent
201690,10204,"{'name': 'Lewis Dunk', 'substatValue': '100.0%'}",1.0,38,players,fraction,percent
789502,10203,"{'name': 'Morgan Gibbs-White', 'substatValue': '100.0%'}",1.0,39,players,fraction,percent
210971,8657,"{'name': 'Oliver Norwood', 'substatValue': '100.0%'}",1.0,40,players,fraction,percent
540088,10252,"{'name': 'Ollie Watkins', 'substatValue': '100.0%'}",1.0,41,players,fraction,percent
688278,10204,"{'name': 'Pervis Estupinán', 'substatValue': '100.0%'}",1.0,42,players,fraction,percent
556972,9879,"{'name': 'Sasa Lukic', 'substatValue': '100.0%'}",1.0,43,players,fraction,percent
1279764,8191,"{'name': 'Ameen Al Dakhil', 'substatValue': '50.0%'}",1.0,44,players,fraction,percent
357880,8650,"{'name': 'Andrew Robertson', 'substatValue': '50.0%'}",1.0,45,players,fraction,percent
793820,8657,"{'name': 'Anel Ahmedhodzic', 'substatValue': '50.0%'}",1.0,46,players,fraction,percent
951954,9826,"{'name': 'Cheick Oumar Doucouré', 'substatValue': '50.0%'}",1.0,47,players,fraction,percent
484878,8191,"{'name': 'Connor Roberts', 'substatValue': '50.0%'}",1.0,48,players,fraction,percent
966027,8455,"{'name': 'Conor Gallagher', 'substatValue': '50.0%'}",1.0,49,players,fraction,percent
146830,9826,"{'name': 'Joel Ward', 'substatValue': '50.0%'}",1.0,50,players,fraction,percent
290410,8668,"{'name': 'Michael Keane', 'substatValue': '50.0%'}",1.0,51,players,fraction,percent
1195281,8678,"{'name': 'Milos Kerkez', 'substatValue': '50.0%'}",1.0,52,players,fraction,percent
1112684,8668,"{'name': 'Nathan Patterson', 'substatValue': '50.0%'}",1.0,53,players,fraction,percent
167008,10204,"{'name': 'Pascal Gross', 'substatValue': '50.0%'}",1.0,54,players,fraction,percent
434325,9825,"{'name': 'Thomas Partey', 'substatValue': '50.0%'}",1.0,55,players,fraction,percent
760712,8650,"{'name': 'Trent Alexander-Arnold', 'substatValue': '50.0%'}",1.0,56,players,fraction,percent
1120224,9826,"{'name': 'Tyrick Mitchell', 'substatValue': '50.0%'}",1.0,57,players,fraction,percent
820140,8650,"{'name': 'Ibrahima Konaté', 'substatValue': '33.3%'}",1.0,58,players,fraction,percent
503659,9826,"{'name': 'Joachim Andersen', 'substatValue': '33.3%'}",1.0,59,players,fraction,percent
613182,8678,"{'name': 'Joe Rothwell', 'substatValue': '33.3%'}",1.0,60,players,fraction,percent
521318,8456,"{'name': 'Manuel Akanji', 'substatValue': '33.3%'}",1.0,61,players,fraction,percent
