id,teamId,nameAndSubstatValue,statValue,rank,type,statFormat,substatFormat
775614,10203,"{'name': 'Ryan Yates', 'substatValue': 0}",2.0,30,players,fraction,number
246331,10203,"{'name': 'Willy Boly', 'substatValue': 0}",2.0,31,players,fraction,number
724306,8586,"{'name': 'Yves Bissouma', 'substatValue': 0}",2.0,32,players,fraction,number
787350,10252,"{'name': 'Douglas Luiz', 'substatValue': 1}",1.0,33,players,fraction,number
268375,10252,"{'name': 'Emiliano Martinez', 'substatValue': 1}",1.0,34,players,fraction,number
1137705,8455,"{'name': 'Enzo Fernández', 'substatValue': 1}",1.0,35,players,fraction,number
862608,10204,"{'name': 'Kaoru Mitoma', 'substatValue': 1}",1.0,36,players,fraction,number
210111,10252,"{'name': 'Lucas Digne', 'substatValue': 1}",1.0,37,players,fraction,number
1197347,8455,"{'name': 'Nicolas Jackson', 'substatValue': 1}",1.0,38,players,fraction,number
956682,10261,"{'name': 'Sven Botman', 'substatValue': 1}",1.0,39,players,fraction,number
1279764,8191,"{'name': 'Ameen Al Dakhil', 'substatValue': 0}",1.0,40,players,fraction,number
357880,8650,"{'name': 'Andrew Robertson', 'substatValue': 0}",1.0,41,players,fraction,number
484878,8191,"{'name': 'Connor Roberts', 'substatValue': 0}",1.0,42,players,fraction,number
966027,8455,"{'name': 'Conor Gallagher', 'substatValue': 0}",1.0,43,players,fraction,number
935379,8586,"{'name': 'Dejan Kulusevski', 'substatValue': 0}",1.0,44,players,fraction,number
591734,8678,"{'name': 'Dominic Solanke', 'substatValue': 0}",1.0,45,players,fraction,number
818975,9826,"{'name': 'Eberechi Eze', 'substatValue': 0}",1.0,46,players,fraction,number
797908,8586,"{'name': 'Emerson Royal', 'substatValue': 0}",1.0,47,players,fraction,number
1140003,8678,"{'name': 'Illia Zabarnyi', 'substatValue': 0}",1.0,48,players,fraction,number
146830,9826,"{'name': 'Joel Ward', 'substatValue': 0}",1.0,49,players,fraction,number
295062,8657,"{'name': 'John Egan', 'substatValue': 0}",1.0,50,players,fraction,number
974753,8456,"{'name': 'Julián Álvarez', 'substatValue': 0}",1.0,51,players,fraction,number
191869,10261,"{'name': 'Kieran Trippier', 'substatValue': 0}",1.0,52,players,fraction,number
281207,8654,"{'name': 'Kurt Zouma', 'substatValue': 0}",1.0,53,players,fraction,number
201690,10204,"{'name': 'Lewis Dunk', 'substatValue': 0}",1.0,54,players,fraction,number
541330,8346,"{'name': 'Marvelous Nakamba', 'substatValue': 0}",1.0,55,players,fraction,number
789502,10203,"{'name': 'Morgan Gibbs-White', 'substatValue': 0}",1.0,56,players,fraction,number
617310,8654,"{'name': 'Naif Aguerd', 'substatValue': 0}",1.0,57,players,fraction,number
1112684,8668,"{'name': 'Nathan Patterson', 'substatValue': 0}",1.0,58,players,fraction,number
637746,9826,"{'name': 'Odsonne Edouard', 'substatValue': 0}",1.0,59,players,fraction,number
210971,8657,"{'name': 'Oliver Norwood', 'substatValue': 0}",1.0,60,players,fraction,number
491883,8654,"{'name': 'Said Benrahma', 'substatValue': 0}",1.0,61,players,fraction,number
556972,9879,"{'name': 'Sasa Lukic', 'substatValue': 0}",1.0,62,players,fraction,number
551805,10203,"{'name': 'Scott McKenna', 'substatValue': 0}",1.0,63,players,fraction,number
369761,8346,"{'name': 'Tom Lockyer', 'substatValue': 0}",1.0,64,players,fraction,number
524437,8654,"{'name': 'Tomas Soucek', 'substatValue': 0}",1.0,65,players,fraction,number
688273,9937,"{'name': 'Vitaly Janelt', 'substatValue': 0}",1.0,66,players,fraction,number
905498,8191,"{'name': 'Vitinho', 'substatValue': 0}",1.0,67,players,fraction,number
