id,teamId,nameAndSubstatValue,statValue,rank,type,statFormat,substatFormat
303919,8668,"{'name': 'Jordan Pickford', 'substatValue': '63.6%'}",21.0,88,players,fraction,percent
688273,9937,"{'name': 'Vitaly Janelt', 'substatValue': '80.0%'}",20.0,89,players,fraction,percent
307317,8654,"{'name': 'Vladimir Coufal', 'substatValue': '57.1%'}",20.0,90,players,fraction,percent
541330,8346,"{'name': 'Marvelous Nakamba', 'substatValue': '90.5%'}",19.0,91,players,fraction,percent
604785,8668,"{'name': 'Alex Iwobi', 'substatValue': '86.4%'}",19.0,92,players,fraction,percent
746395,9825,"{'name': 'Aaron Ramsdale', 'substatValue': '76.0%'}",19.0,93,players,fraction,percent
281207,8654,"{'name': 'Kurt Zouma', 'substatValue': '76.0%'}",19.0,94,players,fraction,percent
330643,9937,"{'name': 'Mark Flekken', 'substatValue': '67.9%'}",19.0,95,players,fraction,percent
562725,8346,"{'name': 'Carlton Morris', 'substatValue': '61.3%'}",19.0,96,players,fraction,percent
268375,10252,"{'name': 'Emiliano Martinez', 'substatValue': '81.8%'}",18.0,97,players,fraction,percent
471271,8346,"{'name': ""Amari'i Bell"", 'substatValue': '89.5%'}",17.0,98,players,fraction,percent
1197347,8455,"{'name': 'Nicolas Jackson', 'substatValue': '81.0%'}",17.0,99,players,fraction,percent
905498,8191,"{'name': 'Vitinho', 'substatValue': '77.3%'}",17.0,100,players,fraction,percent
280287,9826,"{'name': 'Sam Johnstone', 'substatValue': '73.9%'}",17.0,101,players,fraction,percent
199494,8657,"{'name': 'George Baldock', 'substatValue': '63.0%'}",17.0,102,players,fraction,percent
538501,8586,"{'name': 'Guglielmo Vicario', 'substatValue': '63.0%'}",17.0,103,players,fraction,percent
214570,9826,"{'name': 'Jeffrey Schlupp', 'substatValue': '60.7%'}",17.0,104,players,fraction,percent
793820,8657,"{'name': 'Anel Ahmedhodzic', 'substatValue': '61.5%'}",16.0,105,players,fraction,percent
524437,8654,"{'name': 'Tomas Soucek', 'substatValue': '61.5%'}",16.0,106,players,fraction,percent
523825,8654,"{'name': 'Jarrod Bowen', 'substatValue': '68.2%'}",15.0,107,players,fraction,percent
131408,8346,"{'name': 'Thomas Kaminski', 'substatValue': '50.0%'}",15.0,108,players,fraction,percent
540088,10252,"{'name': 'Ollie Watkins', 'substatValue': '82.4%'}",14.0,109,players,fraction,percent
711357,9937,"{'name': 'Ethan Pinnock', 'substatValue': '72.2%'}",13.0,110,players,fraction,percent
654908,8586,"{'name': 'Richarlison', 'substatValue': '72.2%'}",13.0,111,players,fraction,percent
319784,8650,"{'name': 'Alisson Becker', 'substatValue': '68.4%'}",13.0,112,players,fraction,percent
369761,8346,"{'name': 'Tom Lockyer', 'substatValue': '68.4%'}",13.0,113,players,fraction,percent
591734,8678,"{'name': 'Dominic Solanke', 'substatValue': '75.0%'}",12.0,114,players,fraction,percent
789502,10203,"{'name': 'Morgan Gibbs-White', 'substatValue': '68.8%'}",11.0,115,players,fraction,percent
280484,10261,"{'name': 'Nick Pope', 'substatValue': '64.7%'}",11.0,116,players,fraction,percent
551805,10203,"{'name': 'Scott McKenna', 'substatValue': '64.7%'}",11.0,117,players,fraction,percent
637746,9826,"{'name': 'Odsonne Edouard', 'substatValue': '76.9%'}",10.0,118,players,fraction,percent
729988,10203,"{'name': 'Matt Turner', 'substatValue': '47.6%'}",10.0,119,players,fraction,percent
212944,8657,"{'name': 'Wesley Foderingham', 'substatValue': '30.0%'}",9.0,120,players,fraction,percent
933635,8346,"{'name': 'Ryan Giles', 'substatValue': '42.1%'}",8.0,121,players,fraction,percent
295062,8657,"{'name': 'John Egan', 'substatValue': '36.4%'}",8.0,122,players,fraction,percent
195299,10203,"{'name': 'Serge Aurier', 'substatValue': '54.5%'}",6.0,123,players,fraction,percent
210164,8654,"{'name': 'Alphonse Areola', 'substatValue': '28.6%'}",6.0,124,players,fraction,percent
1258092,8657,"{'name': 'William Osula', 'substatValue': '62.5%'}",5.0,125,players,fraction,percent
